LawID,URI,LegislatorID,LegislatorName,LegislatorTitle,LegislatorReligion,LegislatorRuleBegin,LegislatorRuleEnd,TerID,TerShortLabel,TerSeq,TerLabel,TerOrg,TerOrgID,TerType1,TerType2,TerReligion,TerDistrict,TerPublished,TerEditor,TerLitList,TerAbbrevList,TerPreface,Datum,Date1,Date,Year,Month,Day,Form,Scope,RelatesTo,Publication,Archive,Title,Facs,URL,Matters,Dirty,Controlled,Links
BER.01.001.4968,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.00.00,,,1528,0,0,Verordnung,Stadt Bern,,,"StAB, A I 480, S. 231",Verpott in der Statt Wäldenn khein Holz zefellen.,,,"(BER.01.001.4968.06412.0,,4.2,Forst- und Bodennutzung,,Forst,,,,,Forstfrevel,Kein näheres Datum,,,,,)",,,
BER.01.001.0001,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.02.07,,1528-02-07,1528,2,7,Ordnung,,,,"StAB, A I 479, fol. 1v-10v",,,,"(BER.01.001.0001.00001.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Amtsausübung; Amtsführung; Predigt; Aufsicht; Überwachung; Verhalten; Lebensführung; Verfehlungen; Arbeitsbedingungen; Sakramente,,,,,,),(BER.01.001.0001.00004.0,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Fasten; Toleranz; Messe,,,,,,),(BER.01.001.0001.00002.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Pfarrstellenbesetzung; Abgaben; Vermögen; Stiftungen; Altäre; Kapellen,,,,,,),(BER.01.001.0001.00006.0,,1.1,Religionsangelegenheiten,,Klosterwesen/Orden,,,,,Verbot; Austritt; Bruderschaft,,,,,,),(BER.01.001.0001.00003.0,,1.1,Religionsangelegenheiten,,Konfession,,,,,Angehörige; Ausland; Religionsausübung,,,,,,),(BER.01.001.0001.00008.0,,1.1,Religionsangelegenheiten,,Religiöse Unterweisung,,,,,Predigt; Gottesdienst,,,,,,),(BER.01.001.0001.00007.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Zutrinken/Trunksucht,,,,,,,,,,,),(BER.01.001.0001.00005.0,,2.3,Zensur und Buchdruck,,Zensur,,,,,Bilder; Religiös,,,,,,)",,,
BER.01.001.0002,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.04.27,,1528-04-27,1528,4,27,Ordnung,,,,"StAB, A I 479, fol. 11r-13v",Ordnung der Jarzyten unnd Liechternn ouch annderer Gotsgaben Beziechung.,,,"(BER.01.001.0002.00009.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Gebäude; Stiftungen; Liquidation,,,,,,)",,,
BER.01.001.0003,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.05.20,,1528-05-20,1528,5,20,Ordnung,,,,"StAB, A I 479, fol. 13v-14r",,,,"(BER.01.001.0003.00010.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Gebäude; Stiftungen; Liquidation,,,,,,)",,,
BER.01.001.0004,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.06.21,,1528-06-21,1528,6,21,Ordnung,,,,"StAB, A I 479, fol. 14v-15v",Erste Ordnung der Fyrtagenn.,,,"(BER.01.001.0004.00011.0,,1.1,Religionsangelegenheiten,,Feiertage/Religiöse Feste,,,,,Einführung,,,,,,),(BER.01.001.0004.00012.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Geistliche Gerichtsbarkeit; Gericht; Chorgericht,,,,,,),(BER.01.001.0004.00013.0,,2.4,Policey der Verwaltung und Justiz,,Verfahren,,,,,Eidesformel,,,,,,)",,,
BER.01.001.0005,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.06.28,,1528-06-28,1528,6,28,Ordnung,,,,"StAB, A I 479, fol. 15v-17r","Billder, Alltar und Mässpfaffenn usszerütten etc.",,,"(BER.01.001.0005.00016.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Kontrolle,,,,,,),(BER.01.001.0005.00015.0,,1.1,Religionsangelegenheiten,,Konfession,,,,,Einschränkung; Religionsausübung; Messe; Altäre; Ausweisung; Beherbergungsverbot,,,,,,),(BER.01.001.0005.00014.0,,2.3,Zensur und Buchdruck,,Zensur,,,,,Bilder; Religiös,,,,,,)",,,
BER.01.001.0038,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.08.24,,1528-08-24,1528,8,24,Satzung,,,,"StAB, A I 479, fol. 170r-171r",Satzunng der Pension Miet oder Gabenn unnd frömbder Reyssgelouffenn Anfang.,,,"(BER.01.001.0038.00123.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot; Pensionen,St. Bartlomey,,,,,)",,,
BER.01.001.0006,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1528.12.22,,1528-12-22,1528,12,22,Verordnung,,,,"StAB, A I 479, fol. 17r",Mässloser zestraffenn.,,,"(BER.01.001.0006.00017.0,,1.1,Religionsangelegenheiten,,Konfession,,,,,Religionsausübung; Einschränkung; Messe,,,,,,)",,,
BER.01.001.0007,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1529.03.08,,1529-03-08,1529,3,8,Ordnung und Satzung,,,,"StAB, A I 479, fol. 18r-19v",Ordnunng unnd Satzung des Eegerichts. Straff des Eebruchs unnd Hury.,,,"(BER.01.001.0007.00018.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Amtsausübung; Amtsführung; Taufe; Abendmahl; Vorbereitung; Eheschließung,,,,,,),(BER.01.001.0007.00021.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehescheidung,,,,,Bedingungen,,,,,,),(BER.01.001.0007.00020.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Eheschließung,,,,,Bedingungen; Verbot; Minderjährige,,,,,,),(BER.01.001.0007.00019.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehebruch,,,,,Verbot,,,,,,),(BER.01.001.0007.00022.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Unzucht,,,,,Hurerei,,,,,,),(BER.01.001.0007.00023.0,,2.4,Policey der Verwaltung und Justiz,,Zuständigkeiten Gerichte,,,,,Ehegericht,,,,,,)",,,
BER.01.001.0008,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1529.03.30,,1529-03-30,1529,3,30,Ordnung und Satzung,,,,"StAB, A I 479, fol. 27v-31r","Ordnunng unnd Satzung beträffennd Schwerenn, Zutrinnckenn, Spilenn und die zerhouwnenn Khleyder.",,,"(BER.01.001.0008.00024.0,,1.1,Religionsangelegenheiten,,Gotteslästerung,,,,,Gott; Schwören & Fluchen,Osterzistag. Den Amtleuten zugesandt mit Begleitschreiben vom 21.04.1529,,,,,),(BER.01.001.0008.00027.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Kleidung; Hosen,,,,,,),(BER.01.001.0008.00026.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,),(BER.01.001.0008.00025.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Zutrinken/Trunksucht,,,,,Allgemeinheit; Geistliche; Amtleute; Fremde,,,,,,),(BER.01.001.0008.00029.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Waffenführung,,,,,Degen; Waffen; Messer,,,,,,),(BER.01.001.0008.00028.0,,4.5,Handwerk und Gewerbe,,Schneider,,,,,Kleidung; Herstellung,,,,,,)",,,
BER.01.001.0009,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1529.08.08,,1529-08-08,1529,8,8,Mandat,,,,"StAB, A I 479, fol. 31v-33r",Mandat wider die Predicantenn nit zeredenn ouch Mandat des Glouben nit zeverachten.,,,"(BER.01.001.0009.00030.0,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Belästigung; Geistlicher,,,,,,),(BER.01.001.0009.00033.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehebruch,,,,,Verbot,,,,,,),(BER.01.001.0009.00035.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Prostitution/Kuppelei,,,,,Verbot,,,,,,),(BER.01.001.0009.00034.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Unzucht,,,,,Hurerei,,,,,,),(BER.01.001.0009.00032.0,,2.3,Zensur und Buchdruck,,Zensur,,,,,Rosenkränze,,,,,,),(BER.01.001.0009.00031.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Amtleute; Aufgaben,,,,,,)",,,
BER.01.001.0040,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1529.08.10,,1529-08-10,1529,8,10,Verordnung,,,,"StAB, A I 479, fol. 181v-184v","Abscheid gehaltner Tagleystung halb zu Nuwemburg durch der vier Stett Bern, Fryburg, Solothurn unnd Biel anwaltenn von des Fürkouffs wägen des Khorns, uff St. Laurentzentag Anno 1529.",,,"(BER.01.001.0040.00126.0,,4.6,Handel und Dienstleistungen,,Fürkauf,,,,,Verbot; Frucht; Nachbarabrede,,,,,,)",,,
BER.01.001.0010,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1529.11.04,,1529-11-04,1529,11,4,Verordnung,,,,"StAB, A I 479, fol. 33r",Ave Maria Glüt.,,,"(BER.01.001.0010.00036.0,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Glockenläuten; Ave Maria,,,,,,)",,,
BER.01.001.0044,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.02.23,,1530-02-23,1530,2,23,Weiterung und christliche Verbesserung,,,,"StAB, A I 479, fol. 186v-192r","Wietrunng unnd christennliche Verbessrung in Sachenn der ungepürlichenn Zinnsenn, Khöuffenn, unnd Verkhöuffenn, von Schultheissen Kleinenn unnd Grossenn Rättenn der loblichen Stat Bern in Üchtlannd irenn Unnderthanenn zu Gutem unnd Lyterunng unzimlicher Beschwärdenn angesächenn.",,,"(BER.01.001.0044.00136.0,,4.1,Landwirtschaft,,Ernteordnung/Feudalabgaben,,,,,Gült,,Randvermerk: `Ist im Truck ussgangen.`,,,,),(BER.01.001.0044.00135.0,,4.7,Geld- und Kreditwesen,,Kreditwesen,,,,,Bedingungen; Umgehungsgeschäfte; Beurkundung; Form; Twingherren,,,,,,),(BER.01.001.0044.00134.0,,4.7,Geld- und Kreditwesen,,Münzwesen,,,,,Münzfuß,,,,,,),(BER.01.001.0044.00133.0,,4.7,Geld- und Kreditwesen,,Wucher,,,,,Bedingungen; Zinssatz; Rentenkauf,,,Verkünddatum: 10.03.1530.,,,)",,,
BER.01.001.0039,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.02.24,,1530-02-24,1530,2,24,Ordnung und Satzung,,,,"StAB, A I 479, fol. 171v-181r",Ordnung unnd Satzunng der Pensionenn unnd Reyssgelouffenn.,,,"(BER.01.001.0039.00124.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Verbot; Pensionen; Werber; Werbungsverbot; Landesverweisung,Mathis 1530,,,,,),(BER.01.001.0039.00124.1,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Verbot; Pensionen; Werber; Werbungsverbot; Landesverweisung,Mathis 1530,,,,,),(BER.01.001.0039.00125.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Sicherung Stadt/Land,,,,,Landesverrat,,,,,,)",,,
BER.01.001.0045,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.03.13,,1530-03-13,1530,3,13,Verordnung,,Ordnung 24.02.1530,,"StAB, A I 479, fol. 192v-193r",Pennsion.,,,"(BER.01.001.0045.00137.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Kriegslauf/Kriegsdienst,,,,,Pensionen,,,,,,)",,,
BER.01.001.0046,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.03.13,,1530-03-13,1530,3,13,Verordnung,,,,"StAB, A I 479, fol. 193r-193v",Gwylld.,,,"(BER.01.001.0046.00138.0,,4.2,Forst- und Bodennutzung,,Fischfang,,,,,Bestandsschutz,,,,,,),(BER.01.001.0046.00139.0,,4.2,Forst- und Bodennutzung,,Jagd,,,,,Wildschutz; Büchsen; Armbrüste,,,,,,)",,,
BER.01.001.0011,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.04.10,,1530-04-10,1530,4,10,Ordnung,,,,"StAB, A I 479, fol. 33v-39r","Bestättigung aller des Gloubens unnd christenlicher Erberkeit halbenn vorussganngnenn Manndaten, mit etwas Anhanng unnd Lütrunng.",,,"(BER.01.001.0011.00046.0,,1.1,Religionsangelegenheiten,,Feiertage/Religiöse Feste,,,,,Gottesdienstgang; Alkoholkonsum; Vergnügungen,,,,,,),(BER.01.001.0011.00050.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Militärdienst; Unterhalt; Pfründe,,,,,,),(BER.01.001.0011.00037.0,,1.1,Religionsangelegenheiten,,Gotteslästerung,,,,,Gott; Schwören & Fluchen,,,,,,),(BER.01.001.0011.00049.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Baulast; Abgaben; Beistand; Erbrecht; Patronatsrechte,,,,,,),(BER.01.001.0011.00048.0,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Feldkapellen; Abbruch; Belästigung; Geistlicher,,,,,,),(BER.01.001.0011.00045.0,,1.1,Religionsangelegenheiten,,Religiöse Unterweisung,,,,,Predigt,,,,,,),(BER.01.001.0011.00046.1,,1.1,Religionsangelegenheiten,,Sonntagsheiligung,,,,,Gottesdienstgang; Alkoholkonsum; Vergnügungen,,,,,,),(BER.01.001.0011.00043.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehebruch,,,,,Verbot,,,,,,),(BER.01.001.0011.00044.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Unzucht,,,,,Hurerei,,,,,,),(BER.01.001.0011.00038.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,),(BER.01.001.0011.00040.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Müßiggang/Verschwendung,,,,,Gaststättenbesuch; Speisen; Prasserei,,,,,,),(BER.01.001.0011.00041.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Tanzen,,,,,Verbot,,,,,,),(BER.01.001.0011.00039.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Zutrinken/Trunksucht,,,,,,,,,,,),(BER.01.001.0011.00051.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Geistliche,,,,,,),(BER.01.001.0011.00047.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Sicherung Stadt/Land,,,,,Kirchweih,,,,,,),(BER.01.001.0011.00042.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Amtleute; Aufgaben; Pflichten; Anstellungserfordernisse,,,,,,)",,,
BER.01.001.0047,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.04.10,,1530-04-10,1530,4,10,Verordnung,,,,"StAB, A I 479, fol. 193v-194r",Sigell.,,,"(BER.01.001.0047.00140.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Siegel; Gebrauch,,,,,,),(BER.01.001.0047.00141.0,,4.7,Geld- und Kreditwesen,,Kreditwesen,,,,,Twingherren,,,,,,)",,,
BER.01.001.0048,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.05.17,,1530-05-17,1530,5,17,Verordnung,,,,"StAB, A I 479, fol. 194r",Bättellbrieff.,,,"(BER.01.001.0048.00142.0,,3.2,Sozialwesen,,Bettel,,,,,Bettelbriefe; Zulassung; Rückgabe; Aussätzige,,,,,,)",,,
BER.01.001.0049,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.05.21,,1530-05-21,1530,5,21,Verordnung,,,,"StAB, A I 479, fol. 194v",Winkhouff.,,,"(BER.01.001.0049.00143.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Wein; Erwerb,,,,,,)",,,
BER.01.001.0050,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.06.24,,1530-06-24,1530,6,24,Verordnung,,,,"StAB, A I 479, fol. 194v-195v",Khrämery.,,,"(BER.01.001.0050.00144.0,,4.6,Handel und Dienstleistungen,,Hausierer/Krämer,,,,,Verbot; Fremde,,,,,,),(BER.01.001.0050.00145.0,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Jahrmarkt; Aufsicht,,,,,,),(BER.01.001.0050.00145.1,,4.6,Handel und Dienstleistungen,,Maße & Gewichte,,,,,Jahrmarkt; Aufsicht,,,,,,)",,,
BER.01.001.0051,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.07.30,,1530-07-30,1530,7,30,Verordnung,,,,"StAB, A I 479, fol. 195v-196r",Thusch und Fürkhouff.,,,"(BER.01.001.0051.00146.1,,4.6,Handel und Dienstleistungen,,Fürkauf,,,,,Tausch; Verbot; Privilegien; Fremde,,,,,,),(BER.01.001.0051.00146.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Tausch; Verbot; Privilegien; Fremde,,,,,,),(BER.01.001.0051.00146.2,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Tausch; Verbot; Privilegien; Fremde,,,,,,)",,,
BER.01.001.0012,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.08.15,,1530-08-15,1530,8,15,Verordnung,,,,"StAB, A I 479, fol. 39r-39v",Spil.,,,"(BER.01.001.0012.00052.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,),(BER.01.001.0012.00053.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Waffenführung,,,,,Armbrüste; Schießen,,,,,,)",,,
BER.01.001.0013,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.10.28,,1530-10-28,1530,10,28,Verordnung,,,,"StAB, A I 479, fol. 40r",Zerhouwenn Hosenn.,,,"(BER.01.001.0013.00054.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Hosen,,,,,,)",,,
BER.01.001.0041,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.11.08,,1530-11-08,1530,11,8,Verordnung,,,,"StAB, A I 479, fol. 183r-183v",Zerunng.,,,"(BER.01.001.0041.00127.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Müßiggang/Verschwendung,,,,,Gaststättenbesuch,,,,,,),(BER.01.001.0041.00128.0,,4.6,Handel und Dienstleistungen,,Bewirtung/Gaststätten,,,,,Zahlungsweise; Kredite; Verbot; Winkelwirtschaften; Konzessionsbedingungen,,,,,,)",,,
BER.01.001.0042,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.11.30,,1530-11-30,1530,11,30,Ordnung,,,,"StAB, A I 479, fol. 183v-184v","Heidenn, Bättler.",,,"(BER.01.001.0042.00130.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Ausweisung; Differenzierung; Fremde; Einheimische,,,,,,),(BER.01.001.0042.00129.0,,1.3,Randgruppen,,Zigeuner,,,,,Festnahme; Aufenthalt; Verbot; Ausweisung; Diebstahl,,,,,,),(BER.01.001.0042.00131.0,,3.2,Sozialwesen,,Armenwesen,,,,,Almosenverteilung; Fremde; Differenzierung; Aufenthalt; Verbot; Ausweisung; Hausarme,,,,,,),(BER.01.001.0042.00131.1,,3.2,Sozialwesen,,Bettel,,,,,Almosenverteilung; Fremde; Differenzierung; Aufenthalt; Verbot; Ausweisung; Hausarme,,,,,,)",,,
BER.01.001.0043,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.12.18,,1530-12-18,1530,12,18,Verordnung,,,,"StAB, A I 479, fol. 184v-185v",Ennglisch Schweyss.,,,"(BER.01.001.0043.00132.0,,3.1,Gesundheitswesen,,Kranke/Krankheiten,,,,,Verhalten; Behandlung,,,,,,)",,,
BER.01.001.0014,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.01.06,,1531-01-06,1531,1,6,Verordnung,,,,"StAB, A I 479, fol. 40v",Straff welicher zwey Eewyber nimpt.,,,"(BER.01.001.0014.00055.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Bigamie/Doppelehe,,,,,,,,,,,)",,,
BER.01.001.0015,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.02.14,,1531-02-14,1531,2,14,Verordnung,,,,"StAB, A I 479, fol. 40v-41r",,,,"(BER.01.001.0015.00056.0,,4.7,Geld- und Kreditwesen,,Kreditwesen,,,,,Bürgschaft; Geisel; Abschaffung,,,,,,)",,,
BER.01.001.0016,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.03.13,,1531-03-13,1531,3,13,Verordnung,,,,"StAB, A I 479, fol. 40r",Zerhouwenn Hosenn.,,,"(BER.01.001.0016.00057.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Hosen,,,,,,)",,,
BER.01.001.0017,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.07.31,,1531-07-31,1531,7,31,Ordnung,,,,"StAB, A I 479, fol. 41v-43v",Statt unnd Lannd Wydertoüffer.,,,"(BER.01.001.0017.00058.0,,1.1,Religionsangelegenheiten,,Sekten/Ketzerei,,,,,Aufenthalt; Verbot; Fremde; Missionsverbot; Ausweisung; Winkelprediger; Versammlungsverbot,,,,,,),(BER.01.001.0017.00059.0,,1.1,Religionsangelegenheiten,,Sonntagsheiligung,,,,,Gottesdienstgang; Pfarrkirchenprivileg,,,,,,),(BER.01.001.0017.00060.0,,1.2,Bevölkerungs- und Standeswesen; Herrschaftsverfassung,,Aufenthalt,,,,,Winkelprediger; Täufer,,,,,,)",,,
BER.01.001.0018,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.12.06,,1531-12-06,1531,12,6,Mandat,,,,"StAB, A I 479, fol. 43r-43v",In Statt und Land die Mandat zehalten by vor uffgesetster Straff.,,,"(BER.01.001.0018.00061.0,,1.1,Religionsangelegenheiten,,Gotteslästerung,,,,,Schwören & Fluchen,,,,,,),(BER.01.001.0018.00064.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Hosen,,,,,,),(BER.01.001.0018.00063.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,),(BER.01.001.0018.00062.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Zutrinken/Trunksucht,,,,,,,,,,,)",,,
